"nomeMaquina";"nomeComponente";"nomeMetrica";"unidadeDeMedida";"dataColeta";"valorLeitura"
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:32";7.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:31";13.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:30";7.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:28";11.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:27";10.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:25";7.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:24";14.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:22";13.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:21";19.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:20";10.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:18";8.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:17";9.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:15";5.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:14";10.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:13";11.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:11";8.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:10";9.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:08";8.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:07";7.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:05";10.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:04";10.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:03";13.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:01";6.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:31:00";5.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:58";5.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:57";6.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:55";5.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:54";4.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:53";7.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:51";8.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:50";11.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:48";5.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:47";6.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:46";7.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:44";6.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:43";6.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:41";8.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:40";6.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:38";6.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:37";12.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:36";8.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:34";6.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:33";4.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:31";4.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:30";5.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:28";8.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:27";6.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:26";5.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:24";17.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:23";10.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:21";10.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:20";7.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:18";7.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:17";11.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:16";8.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:14";7.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:13";8.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:11";9.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:10";6.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:09";9.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:07";11.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:06";7.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:04";7.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:03";6.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:01";6.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:30:00";6.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:59";6.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:57";8.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:56";5.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:54";6.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:53";11.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:52";10.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:50";13.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:49";12.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:47";4.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:46";5.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:45";6.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:43";6.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:42";4.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:40";10.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:39";6.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:37";6.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:36";6.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:35";7.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:33";28.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:32";11.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:30";26.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:29";14.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:27";8.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:26";11.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:24";8.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:23";10.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:22";4.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:20";9.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:19";6.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:17";5.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:16";7.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:15";4.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:13";5.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:12";4.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:10";4.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:09";3.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:07";3.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:06";6.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:05";4.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:03";5.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:02";8.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:29:00";6.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:59";7.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:57";9.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:56";9.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:55";5.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:53";8.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:52";8.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:50";7.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:49";6.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:48";6.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:46";8.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:45";10.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:43";9.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:42";13.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:40";13.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:39";9.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:38";5.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:36";19.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:35";36.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:33";28.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:32";21.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:30";9.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:29";10.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:28";6.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:26";10.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:25";6.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:23";8.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:22";5.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:20";7.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:19";7.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:17";10.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:16";9.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:15";17.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:13";14.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:12";21.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:10";7.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:09";11.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:08";27.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:06";16.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:05";11.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:03";16.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:02";15.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:28:00";9.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:59";5.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:57";13.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:56";13.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:55";27.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:53";28.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:52";25.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:50";29.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:49";24.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:47";7.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:46";7.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:44";3.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:43";9.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:41";7.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:40";4.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:39";5.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:37";6.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:36";5.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:34";9.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:33";5.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:31";6.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:30";8.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:29";8.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:27";11.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:26";9.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:24";7.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:23";11.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:21";38.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:20";18.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:19";21.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:17";26.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:16";13.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:14";22.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:13";25.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:11";19.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:10";17.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:08";22.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:07";10.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:05";8.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:04";7.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:03";14.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:01";16.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:27:00";17.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:58";14.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:57";22.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:55";12.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:54";12.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:53";15.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:51";14.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:50";12.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:48";15.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:47";15.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:45";11.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:44";14.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:42";21.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:41";16.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:39";22.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:38";11.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:37";8.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:35";8.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:34";13.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:32";10.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:31";13.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:29";11.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:28";16.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:26";12.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:25";16.7
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:23";16.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:22";10.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:21";15.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:19";9.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:18";11.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:16";11.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:15";29.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:13";24.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:12";31.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:10";21.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:09";31.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:08";84.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:06";34.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:04";27.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:03";7.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:02";8.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:26:00";11.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:59";11.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:57";9.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:56";6.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:54";7.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:53";6.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:52";7.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:50";7.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:49";5.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:47";7.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:46";7.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:44";7.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:43";7.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:42";6.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:40";6.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:39";6.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:37";5.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:36";14.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:34";7.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:33";11.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:32";10.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:30";6.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:29";10.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:27";12.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:26";25.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:25";32.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:23";29.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:21";9.0
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:20";9.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:19";11.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:17";22.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:16";28.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:14";22.4
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:13";15.5
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:11";26.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:10";29.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:08";32.3
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:07";20.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:06";14.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:04";16.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:03";26.2
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:01";9.8
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:25:00";6.9
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:24:58";6.6
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:24:57";5.1
"Servidor-SPTECH";"cpu";"cpu_Utilizacao";"%";"2022-11-01 10:24:56";9.1
